Reikðmë	Iðversta reikðmë	Apraðas	Ájungtas	Nuo	Iki	[  ]	
09020102	09020102	Muziejø patalpø remontas ir turto ásigijimas	*			..Ne....Ne...	
09020102001	09020102001	Vilniaus  etninës kultûros centro ir Venclovø namø - muziejaus renovacija	*			..Ne.......	
09020102002	09020102002	Vilniaus miesto savivaldybës literatûrinio Puðkino muziejaus pastato, esanèio Subaèiaus g. 124, Vilniuje, Ðv. Varvaros koplyèios durø tvarkybos darbai	*			..Taip.......	
09020102003	09020102003	Vilniaus miesto savivaldybës literatûrinio A. Puðkino muziejus pastato, esanèio Subaèiaus g. 124, Vilniuje, Ðv. Varvaros  koplyèios tvarkybos darbai	*			..Taip.......	
09020103	09020103	Papildomas lëðø gavimas nuomojant patalpas muziejuose	*			..Ne....Ne...	
09020104	09020104	Mokamø paslaugø teikimas muziejuose	*			..Ne....Ne.Taip..	
0903	0903	Stiprinti Vilniaus, kaip kultûros ir meno centro vaidmená, remti kultûros institucijas	*			..Ne....Ne...	
090301	090301	Organizuoti kultûros centrø darbà	*			..Ne....Ne...	
09030101	09030101	Atitinkamos kvalifikacijos darbo jëgos samda, aprûpinimas bûtinomis darbo priemonëmis ir sàlygø darbui sudarymas kultûros centruose	*			..Ne....Ne...	
09030102	09030102	Kultûros centrø remontas ir turto ásigijimas	*			..Ne....Ne...	
09030102001	09030102001	Naujosios Vilnios kultûros centro pastato Vilniuje, Pergalës g. 8, rekonstravimas ir modernizavimas*	*			..Taip....Taip...	
09030102002	09030102002	Trakø Vokës bendruomenës kultûros centro modernizavimas	*			..Ne.......	
09030102003	09030102003	Grigiðkiø kultûros centro modernizavimas	*			..Ne.......	
09030102004	09030102004	Kirtimø kultûros centro renovavimas ir modernizavimas	*			..Taip.......	
09030102005	09030102005	Multimedijos centro "Fantazijos ir simboliø pasaulyje" árengimas M.K. Èiurlionio namø rûsiuose	*			..Ne.......	
09030102006	09030102006	Markuèiø dvaro sodybos pastatø restauravimas bei pritaikymas Literatûrinio A.Puðkino muziejaus kultûrinës ir turizmo veiklos plëtrai	*			..Ne.......	
09030102007	09030102007	Trakø Vokës dvaro sodybos pastato (arklidës) rekonstrukcija ir pritaikymas kultûros ir vieðosioms reikmëms	*			..Ne.......	
09030102008	09030102008	Literatûrinio A. Puðkino muziejaus pastato Vilniuje, Subaèiaus g. 124, stogo rekonstrukcija	*			..Taip.......	
09030103	09030103	Papildomas lëðø gavimas nuomojant patalpas kultûros centruose	*			..Ne....Ne...	
09030104	09030104	Mokamø paslaugø teikimas organizuojant poilsio vakarus ir kitus renginius kultûros centruose	*			..Ne....Ne.Taip..	
0904	0904	Ið dalies remti profesionalø ir mëgëjø menà	*			..Ne....Ne...	
09040000	09040000	Meninës kûrybos vystymas ir rëmimas				..Ne.......	
090401	090401	Meninës kûrybos vystymas ir rëmimas	*			..Ne....Ne...	
09040101	09040101	Dotacija Ðv. Kristoforo kameriniam orkestrui	*			..Ne....Ne...	
09040102	09040102	Dotacija kameriniam chorui "Jauna muzika"	*			..Ne....Ne...	
09040103	09040103	Dotacija VðÁ Senamiesèio teatrui	*			..Ne....Ne...	
09040104	09040104	Dotacija VðÁ Vilniaus rotuðei	*			..Ne....Ne...	
09040104001	09040104001	Vilniaus rotuðës pastato sienø drëgmës paðalinimas	*			..Ne.......	
09040104002	09040104002	Vilniaus rotuðës pastato elektrinio ðildymo sistemos renovacija ir elektroninës akumuliacinës ðildymo sistemos árengimas	*			..Ne.......	
09040104003	09040104003	Vilniaus rotuðës pastato rûsiø rekonstrukcija	*			..Ne.......	
09040104004	09040104004	Vilniaus rotuðës pastato rekonstrukcija	*			..Taip.......	
09040105	09040105	Dotacija VðÁ "Skalvijos" kino centrui	*			..Ne....Ne...	
09040106	09040106	Dotacija VðÁ "Menø spaustuvë"	*			..Ne....Ne...	
09040106001	09040106001	VðÁ "Menø spaustuvë" pastatø komplekso (Ðiltadarþio g. 6) rekonstrukcija ir priklausanèiø pastatø tvarkymas	*			..Ne.......	
09040106002	09040106002	Vieðosios ástaigos "Menø spaustuvë" renginiø ir daugiafunkciniø erdviø Vilniuje, Ðiltadarþio g. 6 ir Bernardinø g. 8/8, árangos ásigijimas ir jos árengimas*	*			..Taip....Taip...	
09040106003	09040106003	„Menø spaustuvës“ kûrybiniø verslø inkubatoriaus infrastruktûros plëtra: baigiamasis etapas	*			..Taip.......	
09040107	09040107	Dotacija VðÁ "Uþupio meno inkubatorius"	*			..Ne....Ne...	
09040107001	09040107001	VðÁ „Uþupio meno inkubatorius“ plëtra	*			..Taip.......	
09040108	09040108	Dotacija VðÁ kultûros ir ðvietimo centrui Vilniaus mokytojø namams	*			..Ne....Ne...	
09040108001	09040108001	Vilniaus mokytojø namø kiemo sutvarkymas ir uþdengimas	*			..Taip.......	
09040108002	09040108002	VÐÁ Vilniaus mokytojø namø renginiø saliø, kiemelio, rûsio ir kitø patalpø árengimas	*			..Ne.......	
09040108003	09040108003	Vilniaus mokytojø namø kiemelio rekonstrukcija	*			..Taip.......	
09040109	09040109	Dotacija VðÁ "Vilniaus festivaliai"	*			..Ne....Ne...	
09040110	09040110	Dotacija VðÁ "Vilniaus vaikø ir jaunimo meno galerija"	*			..Ne....Ne...	
09040111	09040111	Dotacija VðÁ "Oskaro Korðunovo teatras"	*			..Ne....Ne...	
09040112	09040112	Dotacija VðÁ "Lietuvos energetikos muziejus"	*			..Ne....Ne...	
09040112001	09040112001	Lietuvos Energetikos muziejaus pertvarkymas á Lietuvos technikos muziejø, pritaikant kultûros ir istorijos paveldo objektà - pirmosios Vilniaus elektrinës patalpas vieðiesiems turizmo poreikiams (II etapas)	*			..Ne.......	
09040112002	09040112002	Energetikos muziejaus rekonstrukcija	*			..Ne.......	
09040113	09040113	Dotacija VðÁ "Vilnius - Europos kultûros sostinë 2009"	*			..Ne....Ne...	
09040114	09040114	Dotacija VðÁ "Jono Meko vizualiniø menø centras"	*			..Ne.......	
09040114001	09040114001	Projektui „Vilniaus tarptautinio konkurencingumo didinimas (kultûros infrastruktûros objektø plëtra)“ vykdyti**	*			..Ne.......	
09040115	09040115	Dotacija VðÁ Azijos menø muziejui	*			..Ne.......	
09040115001	09040115001	Azijos menø centro patalpø pritaikymas parodø veiklai	*			..Taip.......	
09040116	09040116	Dotacija mëgëjø meno kolektyvams, stipendijos ir premijos	*			..Ne.......	
09040117	09040117	Dotacija VðÁ "Þydø kultûros ir informacijos centras"	*			..Ne.......	
09040118	09040118	Dotacija VðÁ "Sakralus menas"	*			..Ne.......	
09040119	09040119	Dotacija VðÁ "Þoromskio muziejus"	*			..Ne.......	
09040120	09040120	Dotacija "Kûrybiðkas Vilnius"	*			..Ne.......	
09040121	09040121	Dotacija VðÁ Vilniaus dþiazo orkestrui	*			..Ne.......	
09040122	09040122	Dotacija Naujø ádëjø kameriniam orkestrui NI & KO	*			..Ne.......	
09040123	09040123	Dotacija VðÁ Trakø Vokës dvaro sodyba	*			..Ne.......	
0905	0905	Dotuoti kultûros ir meno programas ir remti projektus	*			..Ne....Ne...	
090501	090501	Propaguoti konkursinius kultûrinius projektus	*			..Ne....Ne...	
09050101	09050101	Programos "Vilnius-Europos kultûros sostinë 2009" rengimo mieste ir kultûros projektø, laimëjusiø kultûros rëmimo programø konkursus, finansavimas	*			..Ne....Ne...	
09050102	09050102	Kultûros mainø rëmimas				..Ne....Ne...	
09050103	09050103	Tautiniø bendrijø rëmimas				..Ne....Ne...	
09050104	09050104	Bendruomeniø kultûrinës veiklos rëmimas				..Ne....Ne...	
09050105	09050105	Leidybos rëmimas				..Ne....Ne...	
09050106	09050106	Kultûros renginiø rëmimas	*			..Ne....Ne...	
09050107	09050107	Mëgëjø meno rëmimas				..Ne....Ne...	
09050108	09050108	Profesionaliø vizualiniø menø rëmimas				..Ne....Ne...	
09050109	09050109	Profesionaliø scenos menø rëmimas				..Ne....Ne...	
09050110	09050110	Papildomas lëðø gavimas uþ patalpø nuomà				..Ne....Ne...	
09050111	09050111	Kultûriniø projektø, laimëjusiø konkursus, finansavimas	*			..Ne....Ne...	
090502	090502	Propaguoti kultûros ir meno programas	*			..Ne....Ne...	
09050201	09050201	Valstybës ðventës ir tradiciniai miesto renginiai, minëtinos datos ir apdovanojimai mieste ir Vilniaus rotuðëje	*			..Ne....Ne...	
09050202	09050202	Renginys "Kalëdos sostinëje"	*			..Ne....Ne...	
09050203	09050203	Dvimiesèio kultûrinio bendradarbiavimo programos vykdymas	*			..Ne....Ne...	
09050204	09050204	Meniniø skulptûriniø akcentø projektø konkursai	*			..Ne....Ne...	
09050205	09050205	Senojo Vilniaus gildijø ir cechø atkûrimo programos vykdymas	*			..Ne....Ne...	
09050206	09050206	Vilniaus miesto nevyriausybiniø bei kitø organizacijø nekomerciniai renginiai	*			..Ne....Ne...	
09050207	09050207	Papildomas lëðø gavimas uþ patalpø nuomà	*			..Ne....Ne...	
09050208	09050208	Meniniø skulptûriniø akcentø projektø konkursai	*			..Ne.......	
09050209	09050209	Vilniaus mugiø programa	*			..Ne.......	
09050210	09050210	Vilniaus ðvenèiø programa	*			..Ne.......	
09050211	09050211	Tradicinës (etninës) kultûros programa	*			..Ne.......	
09050212	09050212	Kûrybiniø industrijø ir bendro finansavimo programa	*			..Ne.......	
0906	0906	Plëtoti tarptautinius kultûros ryðius	*			..Ne....Ne...	
09060000	09060000	Tarptautiniai kultûriniai projektai				..Ne.......	
090601	090601	Tarptautiniø projektø ágyvendinimas	*			..Ne....Ne...	
09060101	09060101	Uþsienio dienos Vilniuje	*			..Ne....Ne...	
09060102	09060102	Vilniaus dienos uþsienyje	*			..Ne....Ne...	
09060103	09060103	Dalyvavimas kultûrinio bendradarbiavimo programose	*			..Ne....Ne...	
09060104	09060104	Tarptautiniø ir vietiniø projektø, seminarø finansavimas	*			..Ne....Ne...	
09060105	09060105	Projektai su ES programomis	*			..Ne....Ne...	
09060106	09060106	Vilniaus miesto kultûros ástaigø darbuotojø kvalifikacijos këlimas ið ES struktûriniø fondø				..Ne....Ne...	
09070000	09070000	Spec.tikslinë dotacija N.Vilnios kultûros centro rekonstrukcija ir modernizavimas				..Ne.......	
09070001	09070001	Spec.tikslinë dotacija  VðÁ"Menø spaustuvë"renginiø ir daugiafunkciniø erdviø Vilniuje, Ðiltadarþio g.6 ir Bdernardinø g.8/8 áranga ir jos árengimas				..Ne.......	
09B	09B	Kultûros veiklos plëtra ir jos vaidmens bendruomenës gyvenime stiprinimas	*			..Ne....Ne...	
10	10	Senamiesèio atgaivinimas	*			..Ne....Ne...	
1001	1001	Uþtikrinti Vilniaus senamiesèio atnaujinimo agentûros veiklà	*			..Ne....Ne...	
100101	100101	Agentûros veiklos efektyvumo didinimas	*			..Ne....Ne...	
10010101	10010101	Atitinkamos kvalifikacijos darbo jëgos samda, aprûpinimas bûtinomis darbo priemonëmis ir sàlygø darbui sudarymas	*			..Ne....Ne...	
10010101B	10010101B	Atitinkamos kvalifikacijos darbo jëgos samda, aprûpinimas bûtinomis darbo priemonëmis ir sàlygø darbui sudarymas	*			..Ne....Ne...	
1002	1002	Ugdyti Vilniaus senamiesèio bendruomenæ ir organizuoti tvarkymo darbus	*			..Ne....Ne...	
100201	100201	Ugdyti bendruomenæ	*			..Ne....Ne...	
10020101	10020101	Ið dalies subsidijuojami Vilniaus senamiesèio pastatø iðorës (fasadø, stogø) remonto bei aplinkos tvarkymo darbai, iðlikusiø pastatø ar jø aplinkos autentikos, architektûros bei dailës vertybiø iðsaugojimas bei eksponavimas	*			..Ne....Ne...	
10020101001	10020101001	Ið dalies subsidijuojami Vilniaus senamiesèio pastatø iðorës (fasadø, stogø) remonto bei aplinkos tvarkymo darbai, iðlikusiø pastatø ar jø aplinkos autentikos, architektûros bei dailës vertybiø iðsaugojimas bei eksponavimas	*			..Ne.......	
10020101B	10020101B	Ið dalies subsidijuojami Vilniaus senamiesèio pastatø iðorës (fasadø, stogø) remonto bei aplinkos tvarkymo darbai, iðlikusiø pastatø ar jø aplinkos autentikos, architektûros bei dailës vertybiø iðsaugojimas bei eksponavimas	*			..Ne....Ne...	
100202	100202	Organizuoti Vilniaus senamiesèio tvarkymo darbus	*			..Ne....Ne...	
10020201	10020201	Pastatø tvarkymas	*			..Ne....Ne...	
10020201001	10020201001	Pastatø tvarkymas	*			..Ne.......	
10020201002	10020201002	Pastatø, esanèiø senamiestyje ir jo apsaugos zonose, fasadø elementø galimos avarinës bûklës likvidavimas	*			..Taip.......	
10020201B	10020201B	Pastatø tvarkymas	*			..Ne....Ne...	
10020202	10020202	Mediniø pastatø Vilniaus mieste restauravimas	*			..Ne....Ne...	
10020202001	10020202001	Mediniø pastatø Vilniaus mieste restauravimas	*			..Ne.......	
10020202B	10020202B	Mediniø pastatø Vilniaus mieste restauravimas	*			..Ne....Ne...	
10020203	10020203	Ðv.Dvasios g. rekonstrukcija	*			..Ne....Ne...	
10020203001	10020203001	Ðv.Dvasios g. rekonstrukcija	*			..Ne.......	
10020204	10020204	Vilniaus gynybinës sienos rekonstrukcija	*			..Ne....Ne...	
10020204001	10020204001	Gynybinës sienos ir Ðv. Dvasios gatvës rekonstrukcija	*			..Ne.......	
10020205	10020205	Rotuðës aikðtës rekonstrukcija	*			..Ne....Ne...	
10020206	10020206	Dailiøjø amatø, etnografiniø verslø ir mugiø programa (Tymo priemiestis)	*			..Ne....Ne...	
10020206001	10020206001	Dailiøjø amatø, etnografiniø verslø ir mugiø programa	*			..Ne.......	
10020206B	10020206B	Rotuðës aikðtës rekonstrukcija	*			..Ne....Ne...	
10020207	10020207	Tymo kvartalo atkûrimas (projektavimas ir uþstatymas)	*			..Ne....Ne...	
10020208	10020208	Benediktiniø vienuolyno prie ðv.Kotrynos baþnyèios pastato remontas	*			..Ne....Ne...	
10020208B	10020208B	Tymo kvartalo atkûrimas (projektavimas ir uþstatymas)	*			..Ne....Ne...	
10020209	10020209	Dekoratyvinis pastatø apðvietimas	*			..Ne....Ne...	
10020209001	10020209001	Dekoratyvinis pastatø apðvietimas	*			..Taip.......	
10020210	10020210	Dominikonø vienuolyno pastatø remontas	*			..Ne....Ne...	
10020211	10020211	Projektavimo darbai	*			..Ne....Ne...	
10020212	10020212	Dalies gynybinës sienos regeneravimas (S. Gucevièiaus g.)	*			..Ne....Ne...	
10020212B	10020212B	Dekoratyvinis pastatø apðvietimas	*			..Ne....Ne...	
10020213	10020213	Pësèiøjø tako tarp Trakø ir Klaipëdos gatviø árengimas	*			..Ne....Ne...	
10020214	10020214	Lietuvos Mokslø akademijos bibliotekos pastato iðorës remontas ir dekoratyvinio apðvietimo árengimas bei skvero sutvarkymas	*			..Ne....Ne...	
10020215	10020215	Amatø programa	*			..Ne....Ne...	
10020216	10020216	Trakø g. Pylimo g. skverø sutrvarkymas	*			..Ne....Ne...	
10020217	10020217	Sereikiðkiø ir Kalnø parko pertvarkymas	*			..Ne....Ne...	
10020217001	10020217001	Sereikiðkiø parko sutvarkymas	*			..Ne.......	
10020217002	10020217002	Kalnø parko (Dainø slënio) sutvarkymas	*			..Ne.......	
10020217003	10020217003	Sereikiðkiø parko rekonstrukcija	*			..Taip.......	
10020217004	10020217004	Skulptûros "Lietuviðkasis skalikas" árengimas	*			..Taip.......	
10020217B	10020217B	Dalies gynybinës sienos regeneravimas (S. Gucevièiaus g.)	*			..Ne....Ne...	
10020218	10020218	Rotuðës aikðtës fontanø árengimas	*			..Ne....Ne...	
10020218B	10020218B	Pësèiøjø tako tarp Trakø ir Klaipëdos gatviø árengimas	*			..Ne....Ne...	
10020219	10020219	Iðorës freskø ir sieninës tapybos kûriniø atnaujinimo programa	*			..Ne....Ne...	
10020220	10020220	Senamiesèio gatviø rekonstrukcija	*			..Ne....Ne...	
10020220001	10020220001	Senamiesèio gatviø rekonstrukcija ir susisiekimo infrastruktûros objektø projektavimas	*			..Taip.......	
10020221	10020221	Senøjø Rasø kapiniø tvoros rekonstrukcija	*			..Ne....Ne...	
10020222	10020222	Centrinio knygyno (Gedimino pr. 13) rekonstrukcija	*			..Ne....Ne...	
10020222B	10020222B	Sereikiðkiø parko pertvarkymo techninio projekto parengimas	*			..Ne....Ne...	
10020223	10020223	Kûdrø parko tvarkymas	*			..Ne....Ne...	
10020223B	10020223B	Rotuðës aikðtës fontanø árengimas	*			..Ne....Ne...	
10020224	10020224	Maironio g.-Ðv. Mykolo g. skvero tvarkymas	*			..Ne....Ne...	
10020224B	10020224B	Iðorës freskø ir sieninës tapybos kûriniø atnaujinimo programa	*			..Ne....Ne...	
10020225	10020225	Vilnelës krantinës tvarkymas su upës apðvietimu	*			..Ne....Ne...	
10020225001	10020225001	Vilnelës krantinës tvarkymas su upës apðvietimu	*			..Ne.......	
10020225B	10020225B	Senamiesèio gatviø rekonstrukcija	*			..Ne....Ne...	
10020226	10020226	Bernardinø kapiniø tvarkymas	*			..Ne....Ne...	
10020226001	10020226001	Bernardinø kapiniø tvarkymas	*			..Ne.......	
10020227	10020227	Geleþinkelio stoties aplinkos tvarkymas	*			..Ne....Ne...	
10020228	10020228	Pakeliamø uþtvarø Senamiesèio gatvëse árengimas	*			..Ne....Ne...	
10020229	10020229	Lietvamzdþiø Senamiestyje árengimas	*			..Ne....Ne...	
10020230	10020230	Malûnø g. 8 pastato rekonstrukcijos projekto rengimas ir rekonstrukcija	*			..Ne....Ne...	
10020231	10020231	Aðmenos g. 8 pastato rekonstrukcijos projekto rengimas ir rekonstrukcija	*			..Ne....Ne...	
10020231001	10020231001	Aðmenos g. 8 pastato rekonstrukcijos projekto rengimas ir rekonstrukcija	*			..Ne.......	
10020231B	10020231B	Bernardinø kapiniø tvarkymas	*			..Ne....Ne...	
10020232	10020232	Prekybos paviljonø Pilies g. , Katedros a. ir Didþiojoje g. árengimas	*			..Ne....Ne...	
10020232001	10020232001	Prekybos paviljonø Pilies g. , Katedros a. ir Didþiojoje g. árengimas	*			..Ne.......	
10020233	10020233	Rasø kapiniø centrinës koplyèios retauravimo darbai	*			..Ne....Ne...	
10020233001	10020233001	Rasø kapiniø centrinës koplyèios retauravimo darbai	*			..Ne.......	
10020234	10020234	Bendro naudojimo komunaliniø statiniø remontas ir rekonstrukcija senamiestyje	*			..Ne....Ne...	
10020234001	10020234001	Bendro naudojimo komunaliniø statiniø remontas ir rekonstrukcija senamiestyje	*			..Ne.......	
10020234B	10020234B	Pakeliamø uþtvarø senamiesèio gatvëse árengimas	*			..Ne....Ne...	
10020235	10020235	Vilniaus senamiesèio skverø tvarkymas	*			..Ne....Ne...	
10020235001	10020235001	Vilniaus senamiesèio skverø tvarkymas	*			..Taip.......	
10020235B	10020235B	Lietvamzdþiø senamiestyje árengimas	*			..Ne....Ne...	
10020236	10020236	Malûnø g.8 pastato rekonstrukcijos projekto rengimas ir rekonstrukcija	*			..Ne....Ne...	
10020236B	10020236B	Malûnø g.8 pastato rekonstrukcijos projekto rengimas ir rekonstrukcija	*			..Ne....Ne...	
10020237	10020237	Aðmenos g. 8 pastato rekonstrukcijos projekto rengimas ir rekonstrukcija	*			..Ne....Ne...	
10020237B	10020237B	Aðmenos g. 8 pastato rekonstrukcijos projekto rengimas ir rekonstrukcija	*			..Ne....Ne...	
